datetime,pickups,returns,net_flow,station_id,station_name,date,hour,minute,op_date,daily_cumulative
2026-06-03 10:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,10,45,2026-06-03,98.0
2026-06-03 11:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,11,0,2026-06-03,98.0
2026-06-03 11:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,11,15,2026-06-03,98.0
2026-06-03 11:30:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-03,11,30,2026-06-03,100.0
2026-06-03 11:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-03,11,45,2026-06-03,97.0
2026-06-03 12:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-03,12,0,2026-06-03,99.0
2026-06-03 12:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-03,12,15,2026-06-03,100.0
2026-06-03 12:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-03,12,30,2026-06-03,99.0
2026-06-03 12:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,12,45,2026-06-03,99.0
2026-06-03 13:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-03,13,0,2026-06-03,99.0
2026-06-03 13:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-03,13,15,2026-06-03,98.0
2026-06-03 13:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-03,13,30,2026-06-03,99.0
2026-06-03 13:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,13,45,2026-06-03,99.0
2026-06-03 14:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,14,0,2026-06-03,99.0
2026-06-03 14:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,14,15,2026-06-03,99.0
2026-06-03 14:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-03,14,30,2026-06-03,98.0
2026-06-03 14:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,14,45,2026-06-03,98.0
2026-06-03 15:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-03,15,0,2026-06-03,98.0
2026-06-03 15:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-03,15,15,2026-06-03,99.0
2026-06-03 15:30:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-03,15,30,2026-06-03,97.0
2026-06-03 15:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-03,15,45,2026-06-03,94.0
2026-06-03 16:00:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-03,16,0,2026-06-03,91.0
2026-06-03 16:15:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-03,16,15,2026-06-03,88.0
2026-06-03 16:30:00+00:00,7.0,1.0,-6.0,HB106,River St & Newark St,2026-06-03,16,30,2026-06-03,82.0
2026-06-03 16:45:00+00:00,4.0,0.0,-4.0,HB106,River St & Newark St,2026-06-03,16,45,2026-06-03,78.0
2026-06-03 17:00:00+00:00,10.0,0.0,-10.0,HB106,River St & Newark St,2026-06-03,17,0,2026-06-03,68.0
2026-06-03 17:15:00+00:00,7.0,1.0,-6.0,HB106,River St & Newark St,2026-06-03,17,15,2026-06-03,62.0
2026-06-03 17:30:00+00:00,13.0,1.0,-12.0,HB106,River St & Newark St,2026-06-03,17,30,2026-06-03,50.0
2026-06-03 17:45:00+00:00,18.0,3.0,-15.0,HB106,River St & Newark St,2026-06-03,17,45,2026-06-03,35.0
2026-06-03 18:00:00+00:00,13.0,2.0,-11.0,HB106,River St & Newark St,2026-06-03,18,0,2026-06-03,24.0
2026-06-03 18:15:00+00:00,10.0,2.0,-8.0,HB106,River St & Newark St,2026-06-03,18,15,2026-06-03,16.0
2026-06-03 18:30:00+00:00,9.0,0.0,-9.0,HB106,River St & Newark St,2026-06-03,18,30,2026-06-03,7.0
2026-06-03 18:45:00+00:00,3.0,2.0,-1.0,HB106,River St & Newark St,2026-06-03,18,45,2026-06-03,6.0
2026-06-03 19:00:00+00:00,5.0,2.0,-3.0,HB106,River St & Newark St,2026-06-03,19,0,2026-06-03,3.0
2026-06-03 19:15:00+00:00,2.0,3.0,1.0,HB106,River St & Newark St,2026-06-03,19,15,2026-06-03,4.0
2026-06-03 19:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-03,19,30,2026-06-03,4.0
2026-06-03 19:45:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-03,19,45,2026-06-03,4.0
2026-06-03 20:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,20,0,2026-06-03,4.0
2026-06-03 20:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,20,15,2026-06-03,4.0
2026-06-03 20:30:00+00:00,2.0,3.0,1.0,HB106,River St & Newark St,2026-06-03,20,30,2026-06-03,5.0
2026-06-03 20:45:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-03,20,45,2026-06-03,6.0
2026-06-03 21:00:00+00:00,5.0,3.0,-2.0,HB106,River St & Newark St,2026-06-03,21,0,2026-06-03,4.0
2026-06-03 21:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,21,15,2026-06-03,4.0
2026-06-03 21:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-03,21,30,2026-06-03,4.0
2026-06-03 21:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-03,21,45,2026-06-03,3.0
2026-06-03 22:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,22,0,2026-06-03,3.0
2026-06-03 22:15:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-03,22,15,2026-06-03,3.0
2026-06-03 22:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,22,30,2026-06-03,3.0
2026-06-03 22:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,22,45,2026-06-03,3.0
2026-06-03 23:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-03,23,0,2026-06-03,3.0
2026-06-03 23:15:00+00:00,4.0,0.0,-4.0,HB106,River St & Newark St,2026-06-03,23,15,2026-06-03,-1.0
2026-06-03 23:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-03,23,30,2026-06-03,0.0
2026-06-03 23:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-03,23,45,2026-06-03,-1.0
2026-06-04 00:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,0,0,2026-06-03,-1.0
2026-06-04 00:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,0,15,2026-06-03,-1.0
2026-06-04 00:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,0,30,2026-06-03,-1.0
2026-06-04 00:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,0,45,2026-06-03,-1.0
2026-06-04 01:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,1,0,2026-06-03,0.0
2026-06-04 01:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,1,15,2026-06-03,0.0
2026-06-04 01:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,1,30,2026-06-03,-1.0
2026-06-04 01:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,1,45,2026-06-03,-1.0
2026-06-04 02:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,2,0,2026-06-03,-1.0
2026-06-04 02:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,2,15,2026-06-03,-1.0
2026-06-04 02:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,2,30,2026-06-03,-1.0
2026-06-04 02:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,2,45,2026-06-03,-1.0
2026-06-04 03:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,3,0,2026-06-03,-1.0
2026-06-04 03:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,3,15,2026-06-03,-1.0
2026-06-04 03:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,3,30,2026-06-03,-1.0
2026-06-04 03:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,3,45,2026-06-03,-1.0
2026-06-04 04:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,4,0,2026-06-03,-1.0
2026-06-04 04:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,4,15,2026-06-03,-1.0
2026-06-04 04:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,4,30,2026-06-03,-1.0
2026-06-04 04:45:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,4,45,2026-06-03,0.0
2026-06-04 05:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,5,0,2026-06-04,0.0
2026-06-04 05:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,5,15,2026-06-04,1.0
2026-06-04 05:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,5,30,2026-06-04,2.0
2026-06-04 05:45:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-04,5,45,2026-06-04,4.0
2026-06-04 06:00:00+00:00,0.0,5.0,5.0,HB106,River St & Newark St,2026-06-04,6,0,2026-06-04,9.0
2026-06-04 06:15:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-04,6,15,2026-06-04,11.0
2026-06-04 06:30:00+00:00,0.0,4.0,4.0,HB106,River St & Newark St,2026-06-04,6,30,2026-06-04,15.0
2026-06-04 06:45:00+00:00,2.0,5.0,3.0,HB106,River St & Newark St,2026-06-04,6,45,2026-06-04,18.0
2026-06-04 07:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,7,0,2026-06-04,19.0
2026-06-04 07:15:00+00:00,1.0,6.0,5.0,HB106,River St & Newark St,2026-06-04,7,15,2026-06-04,24.0
2026-06-04 07:30:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-04,7,30,2026-06-04,27.0
2026-06-04 07:45:00+00:00,1.0,6.0,5.0,HB106,River St & Newark St,2026-06-04,7,45,2026-06-04,32.0
2026-06-04 08:00:00+00:00,1.0,12.0,11.0,HB106,River St & Newark St,2026-06-04,8,0,2026-06-04,43.0
2026-06-04 08:15:00+00:00,2.0,14.0,12.0,HB106,River St & Newark St,2026-06-04,8,15,2026-06-04,55.0
2026-06-04 08:30:00+00:00,1.0,9.0,8.0,HB106,River St & Newark St,2026-06-04,8,30,2026-06-04,63.0
2026-06-04 08:45:00+00:00,2.0,6.0,4.0,HB106,River St & Newark St,2026-06-04,8,45,2026-06-04,67.0
2026-06-04 09:00:00+00:00,1.0,10.0,9.0,HB106,River St & Newark St,2026-06-04,9,0,2026-06-04,76.0
2026-06-04 09:15:00+00:00,1.0,7.0,6.0,HB106,River St & Newark St,2026-06-04,9,15,2026-06-04,82.0
2026-06-04 09:30:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-04,9,30,2026-06-04,86.0
2026-06-04 09:45:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-04,9,45,2026-06-04,89.0
2026-06-04 10:00:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-04,10,0,2026-06-04,88.0
2026-06-04 10:15:00+00:00,1.0,2.0,1.0,HB106,River St & Newark St,2026-06-04,10,15,2026-06-04,89.0
2026-06-04 10:30:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-04,10,30,2026-06-04,92.0
2026-06-04 10:45:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,10,45,2026-06-04,93.0
2026-06-04 11:00:00+00:00,3.0,5.0,2.0,HB106,River St & Newark St,2026-06-04,11,0,2026-06-04,95.0
2026-06-04 11:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,11,15,2026-06-04,94.0
2026-06-04 11:30:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-04,11,30,2026-06-04,96.0
2026-06-04 11:45:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-04,11,45,2026-06-04,95.0
2026-06-04 12:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,12,0,2026-06-04,96.0
2026-06-04 12:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,12,15,2026-06-04,95.0
2026-06-04 12:30:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-04,12,30,2026-06-04,97.0
2026-06-04 12:45:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-04,12,45,2026-06-04,95.0
2026-06-04 13:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-04,13,0,2026-06-04,97.0
2026-06-04 13:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,13,15,2026-06-04,97.0
2026-06-04 13:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,13,30,2026-06-04,97.0
2026-06-04 13:45:00+00:00,3.0,2.0,-1.0,HB106,River St & Newark St,2026-06-04,13,45,2026-06-04,96.0
2026-06-04 14:00:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,14,0,2026-06-04,95.0
2026-06-04 14:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,14,15,2026-06-04,96.0
2026-06-04 14:30:00+00:00,2.0,3.0,1.0,HB106,River St & Newark St,2026-06-04,14,30,2026-06-04,97.0
2026-06-04 14:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,14,45,2026-06-04,97.0
2026-06-04 15:00:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,15,0,2026-06-04,96.0
2026-06-04 15:15:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-04,15,15,2026-06-04,93.0
2026-06-04 15:30:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-04,15,30,2026-06-04,91.0
2026-06-04 15:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,15,45,2026-06-04,91.0
2026-06-04 16:00:00+00:00,4.0,0.0,-4.0,HB106,River St & Newark St,2026-06-04,16,0,2026-06-04,87.0
2026-06-04 16:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,16,15,2026-06-04,86.0
2026-06-04 16:30:00+00:00,6.0,1.0,-5.0,HB106,River St & Newark St,2026-06-04,16,30,2026-06-04,81.0
2026-06-04 16:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-04,16,45,2026-06-04,78.0
2026-06-04 17:00:00+00:00,11.0,1.0,-10.0,HB106,River St & Newark St,2026-06-04,17,0,2026-06-04,68.0
2026-06-04 17:15:00+00:00,4.0,1.0,-3.0,HB106,River St & Newark St,2026-06-04,17,15,2026-06-04,65.0
2026-06-04 17:30:00+00:00,17.0,3.0,-14.0,HB106,River St & Newark St,2026-06-04,17,30,2026-06-04,51.0
2026-06-04 17:45:00+00:00,12.0,1.0,-11.0,HB106,River St & Newark St,2026-06-04,17,45,2026-06-04,40.0
2026-06-04 18:00:00+00:00,13.0,3.0,-10.0,HB106,River St & Newark St,2026-06-04,18,0,2026-06-04,30.0
2026-06-04 18:15:00+00:00,9.0,3.0,-6.0,HB106,River St & Newark St,2026-06-04,18,15,2026-06-04,24.0
2026-06-04 18:30:00+00:00,7.0,2.0,-5.0,HB106,River St & Newark St,2026-06-04,18,30,2026-06-04,19.0
2026-06-04 18:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-04,18,45,2026-06-04,16.0
2026-06-04 19:00:00+00:00,5.0,0.0,-5.0,HB106,River St & Newark St,2026-06-04,19,0,2026-06-04,11.0
2026-06-04 19:15:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-04,19,15,2026-06-04,9.0
2026-06-04 19:30:00+00:00,4.0,0.0,-4.0,HB106,River St & Newark St,2026-06-04,19,30,2026-06-04,5.0
2026-06-04 19:45:00+00:00,4.0,2.0,-2.0,HB106,River St & Newark St,2026-06-04,19,45,2026-06-04,3.0
2026-06-04 20:00:00+00:00,3.0,3.0,0.0,HB106,River St & Newark St,2026-06-04,20,0,2026-06-04,3.0
2026-06-04 20:15:00+00:00,4.0,2.0,-2.0,HB106,River St & Newark St,2026-06-04,20,15,2026-06-04,1.0
2026-06-04 20:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,20,30,2026-06-04,0.0
2026-06-04 20:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,20,45,2026-06-04,0.0
2026-06-04 21:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,21,0,2026-06-04,0.0
2026-06-04 21:15:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,21,15,2026-06-04,0.0
2026-06-04 21:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-04,21,30,2026-06-04,0.0
2026-06-04 21:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,21,45,2026-06-04,0.0
2026-06-04 22:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,22,0,2026-06-04,0.0
2026-06-04 22:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,22,15,2026-06-04,0.0
2026-06-04 22:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,22,30,2026-06-04,0.0
2026-06-04 22:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,22,45,2026-06-04,0.0
2026-06-04 23:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,23,0,2026-06-04,0.0
2026-06-04 23:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-04,23,15,2026-06-04,0.0
2026-06-04 23:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-04,23,30,2026-06-04,1.0
2026-06-04 23:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-04,23,45,2026-06-04,0.0
2026-06-05 00:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,0,0,2026-06-04,0.0
2026-06-05 00:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,0,15,2026-06-04,0.0
2026-06-05 00:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,0,30,2026-06-04,0.0
2026-06-05 00:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,0,45,2026-06-04,0.0
2026-06-05 01:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,1,0,2026-06-04,0.0
2026-06-05 01:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,1,15,2026-06-04,0.0
2026-06-05 01:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,1,30,2026-06-04,0.0
2026-06-05 01:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,1,45,2026-06-04,0.0
2026-06-05 02:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,2,0,2026-06-04,0.0
2026-06-05 02:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,2,15,2026-06-04,0.0
2026-06-05 02:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,2,30,2026-06-04,0.0
2026-06-05 02:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,2,45,2026-06-04,0.0
2026-06-05 03:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,3,0,2026-06-04,0.0
2026-06-05 03:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,3,15,2026-06-04,0.0
2026-06-05 03:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,3,30,2026-06-04,0.0
2026-06-05 03:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,3,45,2026-06-04,0.0
2026-06-05 04:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,4,0,2026-06-04,0.0
2026-06-05 04:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,4,15,2026-06-04,0.0
2026-06-05 04:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,4,30,2026-06-04,0.0
2026-06-05 04:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,4,45,2026-06-04,0.0
2026-06-05 05:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,5,0,2026-06-05,1.0
2026-06-05 05:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,5,15,2026-06-05,1.0
2026-06-05 05:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,5,30,2026-06-05,1.0
2026-06-05 05:45:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-05,5,45,2026-06-05,4.0
2026-06-05 06:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-05,6,0,2026-06-05,6.0
2026-06-05 06:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,6,15,2026-06-05,7.0
2026-06-05 06:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,6,30,2026-06-05,8.0
2026-06-05 06:45:00+00:00,0.0,8.0,8.0,HB106,River St & Newark St,2026-06-05,6,45,2026-06-05,16.0
2026-06-05 07:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-05,7,0,2026-06-05,18.0
2026-06-05 07:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,7,15,2026-06-05,19.0
2026-06-05 07:30:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-05,7,30,2026-06-05,23.0
2026-06-05 07:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-05,7,45,2026-06-05,23.0
2026-06-05 08:00:00+00:00,2.0,6.0,4.0,HB106,River St & Newark St,2026-06-05,8,0,2026-06-05,27.0
2026-06-05 08:15:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-05,8,15,2026-06-05,27.0
2026-06-05 08:30:00+00:00,0.0,4.0,4.0,HB106,River St & Newark St,2026-06-05,8,30,2026-06-05,31.0
2026-06-05 08:45:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-05,8,45,2026-06-05,34.0
2026-06-05 09:00:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-05,9,0,2026-06-05,33.0
2026-06-05 09:15:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-05,9,15,2026-06-05,35.0
2026-06-05 09:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,9,30,2026-06-05,36.0
2026-06-05 09:45:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-05,9,45,2026-06-05,38.0
2026-06-05 10:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,10,0,2026-06-05,39.0
2026-06-05 10:15:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-05,10,15,2026-06-05,39.0
2026-06-05 10:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-05,10,30,2026-06-05,39.0
2026-06-05 10:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-05,10,45,2026-06-05,39.0
2026-06-05 11:00:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-05,11,0,2026-06-05,36.0
2026-06-05 11:15:00+00:00,1.0,4.0,3.0,HB106,River St & Newark St,2026-06-05,11,15,2026-06-05,39.0
2026-06-05 11:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-05,11,30,2026-06-05,38.0
2026-06-05 11:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-05,11,45,2026-06-05,38.0
2026-06-05 12:00:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-05,12,0,2026-06-05,37.0
2026-06-05 12:15:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-05,12,15,2026-06-05,37.0
2026-06-05 12:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-05,12,30,2026-06-05,38.0
2026-06-05 12:45:00+00:00,2.0,4.0,2.0,HB106,River St & Newark St,2026-06-05,12,45,2026-06-05,40.0
2026-06-05 13:00:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-05,13,0,2026-06-05,43.0
2026-06-05 13:15:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-05,13,15,2026-06-05,45.0
2026-06-05 13:30:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-05,13,30,2026-06-05,42.0
2026-06-05 13:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-05,13,45,2026-06-05,41.0
2026-06-05 14:00:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-05,14,0,2026-06-05,45.0
2026-06-05 14:15:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-05,14,15,2026-06-05,43.0
2026-06-05 14:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-05,14,30,2026-06-05,43.0
2026-06-05 14:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-05,14,45,2026-06-05,40.0
2026-06-05 15:00:00+00:00,4.0,1.0,-3.0,HB106,River St & Newark St,2026-06-05,15,0,2026-06-05,37.0
2026-06-05 15:15:00+00:00,2.0,4.0,2.0,HB106,River St & Newark St,2026-06-05,15,15,2026-06-05,39.0
2026-06-05 15:30:00+00:00,5.0,1.0,-4.0,HB106,River St & Newark St,2026-06-05,15,30,2026-06-05,35.0
2026-06-05 15:45:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-05,15,45,2026-06-05,33.0
2026-06-05 16:00:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-05,16,0,2026-06-05,33.0
2026-06-05 16:15:00+00:00,2.0,5.0,3.0,HB106,River St & Newark St,2026-06-05,16,15,2026-06-05,36.0
2026-06-05 16:30:00+00:00,6.0,5.0,-1.0,HB106,River St & Newark St,2026-06-05,16,30,2026-06-05,35.0
2026-06-05 16:45:00+00:00,8.0,4.0,-4.0,HB106,River St & Newark St,2026-06-05,16,45,2026-06-05,31.0
2026-06-05 17:00:00+00:00,6.0,4.0,-2.0,HB106,River St & Newark St,2026-06-05,17,0,2026-06-05,29.0
2026-06-05 17:15:00+00:00,6.0,1.0,-5.0,HB106,River St & Newark St,2026-06-05,17,15,2026-06-05,24.0
2026-06-05 17:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-05,17,30,2026-06-05,23.0
